df_test.url_id,predicted,
23965,6720,6700
23975,1620,1600
23977,1220,1200
23978,516,496
23982,32319,32299
23984,1220,1200
23985,868,848
23988,990,970
23990,945,925
23994,8720,8700
23998,1720,1700
24002,947,927
24004,1020,1000
24008,1320,1300
24009,1120,1100
24022,1320,1300
24029,2820,2800
24031,760,740
24032,861,841
24041,8220,8200
24045,1120,1100
24049,775,755
24050,1320,1300
24052,603,583
24056,3220,3200
24057,3720,3700
24066,2220,2200
24067,2320,2300
24068,1220,1200
24071,1720,1700
24072,1220,1200
24074,4620,4600
24075,5320,5300
24078,758,738
24085,1420,1400
24088,1620,1600
24090,770,750
24093,746,726
24094,3020,3000
24101,1420,1400
24103,1120,1100
24104,6120,6100
24105,3520,3500
24106,943,923
24108,873,853
24109,1320,1300
24111,2420,2400
24119,1420,1400
24123,1720,1700
24124,1020,1000
24125,1120,1100
24128,2120,2100
24129,1120,1100
24134,1420,1400
24136,2220,2200
24147,4520,4500
24150,3320,3300
24151,2920,2900
24153,2120,2100
24160,1320,1300
24162,17320,17300
24184,1320,1300
24187,1820,1800
24188,2720,2700
24189,2320,2300
24190,5120,5100
24191,4120,4100
24206,1120,1100
24208,1220,1200
24217,1820,1800
24220,15720,15700
24227,7520,7500
24230,987,967
24233,771,751
24235,691,671
24236,1620,1600
24252,2620,2600
24255,8720,8700
24260,1120,1100
24262,26720,26700
24263,528,508
24276,4920,4900
24279,708,688
24280,1720,1700
24282,1120,1100
24285,2220,2200
24293,1007,987
24301,1220,1200
24302,624,604
24306,874,854
24308,2020,2000
24309,1720,1700
24313,959,939
24314,2220,2200
24330,6320,6300
24332,1120,1100
24333,5520,5500
24334,1920,1900
24335,5620,5600
24341,2620,2600
24343,952,932
24344,1320,1300
24347,807,787
24354,1020,1000
24360,1620,1600
24361,1120,1100
24363,1220,1200
24364,2020,2000
24368,746,726
24372,877,857
24373,1420,1400
24374,892,872
24378,1320,1300
24381,5420,5400
24382,6820,6800
24391,1020,1000
24392,1320,1300
24395,869,849
24397,1320,1300
24398,1320,1300
24399,1120,1100
24401,5320,5300
24402,8320,8300
24404,605,585
24410,1220,1200
24414,988,968
24415,6620,6600
24418,945,925
24422,9220,9200
24425,2120,2100
24432,20420,20400
24433,897,877
24437,4220,4200
24441,27420,27400
24444,1420,1400
24454,1120,1100
24456,1320,1300
24457,933,913
24465,1220,1200
24466,1120,1100
24469,6020,6000
24474,13720,13700
24475,944,924
24478,506,486
24485,1320,1300
24489,1920,1900
24491,2820,2800
24492,1620,1600
24494,658,638
24506,864,844
24510,3920,3900
24512,1120,1100
24513,1620,1600
24516,1020,1000
24517,815,795
24518,4420,4400
24521,1120,1100
24529,1320,1300
24531,1520,1500
24533,1720,1700
24537,2220,2200
24541,1720,1700
24548,1420,1400
24549,3920,3900
24560,5420,5400
24567,1520,1500
24568,1220,1200
24571,1008,988
24575,1620,1600
24576,1320,1300
24578,1620,1600
24582,3520,3500
24583,1820,1800
24584,1920,1900
24585,1720,1700
24587,1320,1300
24588,16620,16600
24594,2620,2600
24602,3520,3500
24603,1820,1800
24605,871,851
24606,29220,29200
24609,1820,1800
24612,845,825
24614,5620,5600
24619,2120,2100
24624,3120,3100
24625,1520,1500
24630,904,884
24634,2420,2400
24635,866,846
24636,9220,9200
24638,4820,4800
24648,21420,21400
24652,2920,2900
24656,1620,1600
24657,23820,23800
24661,1220,1200
24662,1220,1200
24664,1016,996
24665,5820,5800
24670,6820,6800
24675,3920,3900
24697,3120,3100
24698,593,573
24705,1220,1200
24714,4320,4300
24715,11420,11400
24720,3120,3100
24731,895,875
24732,1320,1300
24734,1620,1600
24736,982,962
24740,2220,2200
24743,937,917
24746,949,929
24748,1220,1200
24750,3020,3000
24757,1011,991
24759,5220,5200
24761,875,855
24766,3820,3800
24767,1720,1700
24773,1620,1600
24776,2220,2200
24778,3420,3400
24782,2520,2500
24785,895,875
24788,1120,1100
24793,3420,3400
24794,18620,18600
24795,857,837
24799,2020,2000
24800,9820,9800
24803,3020,3000
24804,3320,3300
24810,2320,2300
24812,894,874
24818,737,717
24820,847,827
24823,1220,1200
24830,698,678
24838,1120,1100
24841,22120,22100
24842,2420,2400
24843,3420,3400
24845,1120,1100
24849,1220,1200
24851,2320,2300
24857,14720,14700
24861,875,855
24862,1120,1100
24864,1320,1300
24865,484,464
24869,9420,9400
24874,1920,1900
24877,1220,1200
24878,1120,1100
24881,2920,2900
24883,1120,1100
24884,1009,989
24888,1020,1000
24890,1420,1400
24892,1320,1300
24897,795,775
24904,1820,1800
24906,4320,4300
24908,1020,1000
24922,1720,1700
24935,6520,6500
24938,1320,1300
24940,10820,10800
24950,1320,1300
24951,1120,1100
24961,4220,4200
24965,2320,2300
24967,1520,1500
24974,4120,4100
24976,1920,1900
24982,2320,2300
24990,31320,31300
24993,2820,2800
24995,1620,1600
24997,1720,1700
25001,1320,1300
25003,4820,4800
25005,3720,3700
25006,1020,1000
25010,1020,1000
25011,2620,2600
25012,6620,6600
25020,806,786
25026,892,872
25032,985,965
25033,799,779
25036,1520,1500
25041,895,875
25042,1620,1600
25043,1120,1100
25047,1720,1700
25051,1420,1400
25056,1120,1100
25058,2420,2400
25059,2320,2300
25069,7120,7100
25070,4120,4100
25072,855,835
25073,1020,1000
25074,1120,1100
25076,1620,1600
25077,5320,5300
25078,2820,2800
25079,596,576
25080,7520,7500
25081,3020,3000
25085,530,510
25088,4820,4800
25091,1920,1900
25094,984,964
25095,1920,1900
25102,1120,1100
25103,1120,1100
25111,1220,1200
25116,1320,1300
25117,1120,1100
25121,791,771
25124,944,924
25127,1120,1100
25128,1120,1100
25132,1320,1300
25135,959,939
25141,2720,2700
25151,862,842
25152,2020,2000
25157,1220,1200
25158,4520,4500
25161,956,936
25163,894,874
25169,18020,18000
25172,1420,1400
25173,706,686
25178,2120,2100
25181,972,952
25185,2520,2500
25191,749,729
25193,954,934
25201,35520,35500
25204,7920,7900
25205,5620,5600
25206,1420,1400
25213,3220,3200
25215,1620,1600
25226,1520,1500
25227,911,891
25230,1820,1800
25240,1020,1000
25245,1920,1900
25247,691,671
25255,701,681
25257,3820,3800
25261,5620,5600
25266,1220,1200
25267,1120,1100
25270,1920,1900
25273,1720,1700
25277,2320,2300
25287,1720,1700
25291,2320,2300
25299,1220,1200
25306,3520,3500
25307,18320,18300
25311,662,642
25312,2420,2400
25313,2020,2000
25314,2220,2200
25315,4020,4000
25318,2520,2500
25320,6420,6400
25321,5420,5400
25322,1720,1700
25328,836,816
25329,1420,1400
25330,1820,1800
25334,4520,4500
25339,1220,1200
25341,1520,1500
25352,799,779
25355,1020,1000
25358,1220,1200
25359,3920,3900
25361,2820,2800
25362,3320,3300
25367,2720,2700
25372,4920,4900
25382,1920,1900
25384,1220,1200
25394,4520,4500
25395,692,672
25396,1420,1400
25399,2820,2800
25405,1120,1100
25408,1520,1500
25417,2820,2800
25418,1320,1300
25422,5020,5000
25424,24520,24500
25426,1020,1000
25431,2420,2400
25440,962,942
25443,915,895
25449,800,780
25451,2420,2400
25455,1120,1100
25459,18320,18300
25460,4820,4800
25465,1120,1100
25480,516,496
25485,1320,1300
25488,2020,2000
25490,2320,2300
25492,1020,1000
25494,1720,1700
25496,1620,1600
25499,7620,7600
25504,2820,2800
25508,2020,2000
25510,4320,4300
25512,5720,5700
25514,1020,1000
25515,1220,1200
25516,1220,1200
25519,1720,1700
25521,5720,5700
25523,1120,1100
25524,970,950
25525,1620,1600
25526,1320,1300
25527,977,957
25529,3020,3000
25533,1520,1500
25537,901,881
25538,4020,4000
25539,1220,1200
25542,1420,1400
25544,1003,983
25546,1420,1400
25548,1620,1600
25559,7320,7300
25561,6620,6600
25563,3120,3100
25574,1120,1100
25575,8020,8000
25578,974,954
25579,7320,7300
25592,1120,1100
25599,4220,4200
25603,1220,1200
25606,1120,1100
25607,2420,2400
25609,4320,4300
25614,2020,2000
25615,661,641
25622,664,644
25623,1120,1100
25629,1006,986
25641,2720,2700
25644,13320,13300
25650,1620,1600
25654,597,577
25658,1720,1700
25681,1920,1900
25685,1020,1000
25686,1120,1100
25692,1120,1100
25696,3420,3400
25697,2720,2700
25707,1420,1400
25714,3120,3100
25715,11920,11900
25716,2620,2600
25726,810,790
25729,1220,1200
25730,981,961
25732,6620,6600
25735,4420,4400
25736,991,971
25741,866,846
25743,2420,2400
25745,3020,3000
25746,1320,1300
25749,2220,2200
25751,4620,4600
25753,71920,71900
25766,1220,1200
25767,1620,1600
25770,2520,2500
25775,3720,3700
25778,1720,1700
25783,1120,1100
25785,2220,2200
25787,1520,1500
25798,3320,3300
25809,2520,2500
25814,995,975
25819,11320,11300
25822,1820,1800
25824,1320,1300
25826,1520,1500
25828,2120,2100
25830,1320,1300
25838,8120,8100
25840,4920,4900
25854,927,907
25858,2320,2300
25861,2220,2200
25862,4520,4500
25864,2520,2500
25875,947,927
25876,791,771
25888,1320,1300
25898,2020,2000
25900,797,777
25901,2320,2300
25906,988,968
25907,10520,10500
25910,986,966
25918,939,919
25924,1220,1200
25933,997,977
25934,2220,2200
25935,3820,3800
25941,795,775
25943,1520,1500
25948,31420,31400
25952,25020,25000
25958,109120,109100
25959,1220,1200
25970,4320,4300
25971,1120,1100
25973,955,935
25974,742,722
25975,2720,2700
25979,748,728
25983,2120,2100
25984,595,575
25997,3520,3500
26002,1320,1300
26006,979,959
26009,1420,1400
26013,8220,8200
26018,1420,1400
26020,11720,11700
26028,8620,8600
26036,1320,1300
26038,2020,2000
26046,1020,1000
26053,895,875
26056,1320,1300
26058,2220,2200
26063,1520,1500
26064,1520,1500
26065,8520,8500
26069,746,726
26075,1920,1900
26083,908,888
26084,792,772
26085,858,838
26086,1920,1900
26100,917,897
26103,2420,2400
26104,1320,1300
26105,1020,1000
26111,1920,1900
26113,3920,3900
26115,814,794
26116,963,943
26122,11520,11500
26126,1720,1700
26131,1820,1800
26135,1820,1800
26137,1820,1800
26141,2020,2000
26142,1008,988
26147,3320,3300
26150,1520,1500
26160,1520,1500
26161,1620,1600
26162,1220,1200
26165,8320,8300
26172,1820,1800
26176,1320,1300
26179,7620,7600
26182,916,896
26184,993,973
26186,827,807
26192,843,823
26196,2920,2900
26198,3920,3900
26199,1020,1000
26204,1220,1200
26206,2020,2000
26222,612,592
26224,70620,70600
26229,632,612
26233,1120,1100
26237,1120,1100
26249,4620,4600
26258,1420,1400
26260,1120,1100
26265,901,881
26269,1320,1300
26271,68320,68300
26272,2020,2000
26281,11120,11100
26284,978,958
26286,3020,3000
26292,2220,2200
26302,15120,15100
26303,6020,6000
26304,1220,1200
26306,709,689
26309,2520,2500
26311,2820,2800
26317,1320,1300
26320,1220,1200
26321,1620,1600
26328,1720,1700
26337,753,733
26339,662,642
26340,483,463
26342,7720,7700
26344,1020,1000
26350,1520,1500
26352,1120,1100
26353,1220,1200
26355,1020,1000
26357,1020,1000
26359,915,895
26361,2120,2100
26364,811,791
26369,1120,1100
26376,2720,2700
26377,691,671
26378,979,959
26379,4220,4200
26380,3220,3200
26381,1420,1400
26386,6020,6000
26387,3220,3200
26392,7820,7800
26395,645,625
26396,2720,2700
26401,5720,5700
26402,1420,1400
26416,8520,8500
26419,10120,10100
26421,937,917
26422,3120,3100
26426,1320,1300
26427,1420,1400
26433,52120,52100
26436,1620,1600
26440,5820,5800
26445,1820,1800
26448,969,949
26453,2420,2400
26458,8720,8700
26467,991,971
26471,1720,1700
26473,838,818
26476,817,797
26478,1420,1400
26479,2120,2100
26481,3820,3800
26483,1120,1100
26488,1720,1700
26490,1520,1500
26492,1220,1200
26496,3420,3400
26498,3520,3500
26507,4520,4500
26508,90,70
26510,1020,1000
26516,848,828
26518,1220,1200
26520,1720,1700
26522,1220,1200
26527,1820,1800
26528,3320,3300
26533,1220,1200
26536,1620,1600
26544,1420,1400
26546,1020,1000
26547,3020,3000
26548,944,924
26551,1620,1600
26552,1120,1100
26557,1820,1800
26561,3220,3200
26563,1220,1200
26566,8420,8400
26568,5820,5800
26572,1520,1500
26582,2320,2300
26596,927,907
26598,12520,12500
26605,952,932
26609,922,902
26613,6820,6800
26620,1820,1800
26626,4020,4000
26628,1220,1200
26630,857,837
26640,807,787
26642,5320,5300
26643,1720,1700
26644,10120,10100
26648,5020,5000
26650,1320,1300
26653,921,901
26663,3020,3000
26667,733,713
26668,876,856
26669,871,851
26675,1120,1100
26677,2920,2900
26686,1420,1400
26687,1120,1100
26690,2720,2700
26691,9120,9100
26693,1020,1000
26695,876,856
26697,2420,2400
26704,843,823
26705,1220,1200
26706,1420,1400
26714,1120,1100
26717,1320,1300
26721,1420,1400
26726,8520,8500
26730,952,932
26732,828,808
26736,2120,2100
26740,16720,16700
26741,1120,1100
26742,600,580
26751,40020,40000
26758,704,684
26759,2120,2100
26768,1120,1100
26769,1120,1100
26772,1220,1200
26777,5420,5400
26778,969,949
26779,343,323
26783,1020,1000
26785,992,972
26787,1020,1000
26788,1820,1800
26794,941,921
26795,1320,1300
26798,2420,2400
26799,2120,2100
26801,1520,1500
26802,784,764
26803,5420,5400
26808,8420,8400
26813,3220,3200
26816,7620,7600
26825,639,619
26828,1920,1900
26841,6420,6400
26845,2120,2100
26846,1320,1300
26850,1820,1800
26856,1620,1600
26861,598,578
26863,1018,998
26864,1920,1900
26866,2120,2100
26867,2520,2500
26870,1320,1300
26877,1820,1800
26878,884,864
26890,781,761
26894,1000,980
26902,1620,1600
26903,1220,1200
26905,1120,1100
26909,1120,1100
26915,8220,8200
26916,3020,3000
26918,666,646
26919,1320,1300
26920,853,833
26927,957,937
26930,3020,3000
26934,1520,1500
26937,2320,2300
26943,2420,2400
26949,4520,4500
26953,5520,5500
26955,2420,2400
26956,1220,1200
26963,1320,1300
26966,1020,1000
26967,1320,1300
26971,858,838
26975,3120,3100
26976,3320,3300
26978,6520,6500
26986,2020,2000
26987,3120,3100
26990,85,65
26998,1120,1100
27005,1320,1300
27008,1520,1500
27010,1520,1500
27011,4820,4800
27025,1620,1600
27027,4920,4900
27028,2020,2000
27030,5120,5100
27032,1820,1800
27038,1120,1100
27041,13520,13500
27045,1120,1100
27046,1020,1000
27047,451,431
27051,1620,1600
27057,416,396
27058,1320,1300
27059,1120,1100
27081,1120,1100
27082,4020,4000
27083,7820,7800
27086,831,811
27089,48520,48500
27090,3720,3700
27093,1320,1300
27095,1420,1400
27096,1015,995
27101,17320,17300
27104,1620,1600
27106,19620,19600
27107,845,825
27108,1720,1700
27111,1120,1100
27116,710,690
27121,933,913
27122,1120,1100
27127,847,827
27128,31420,31400
27131,7320,7300
27132,981,961
27134,684,664
27135,1020,1000
27136,3220,3200
27139,1520,1500
27148,5220,5200
27151,1008,988
27154,649,629
27169,2620,2600
27170,1120,1100
27180,1920,1900
27182,2020,2000
27186,3120,3100
27187,808,788
27192,2020,2000
27199,6420,6400
27200,1620,1600
27202,1520,1500
27203,1120,1100
27206,2320,2300
27211,1120,1100
27212,2720,2700
27216,883,863
27220,1320,1300
27223,921,901
27225,1220,1200
27226,3220,3200
27229,1020,1000
27230,1220,1200
27234,740,720
27237,1420,1400
27238,1120,1100
27239,3020,3000
27245,379,359
27246,1020,1000
27250,1120,1100
27251,920,900
27254,431,411
27256,1320,1300
27257,3220,3200
27258,1520,1500
27264,902,882
27270,779,759
27279,1020,1000
27281,637,617
27287,4520,4500
27288,1520,1500
27290,23220,23200
27291,741,721
27299,1420,1400
27300,1020,1000
27305,4920,4900
27311,1320,1300
27312,892,872
27317,1520,1500
27323,2820,2800
27324,1120,1100
27327,1520,1500
27329,2120,2100
27331,2220,2200
27337,875,855
27339,3520,3500
27340,3620,3600
27341,1520,1500
27355,1120,1100
27356,1720,1700
27357,1920,1900
27368,715,695
27372,756,736
27379,6120,6100
27383,586,566
27386,5220,5200
27387,3820,3800
27389,3320,3300
27391,1520,1500
27397,6520,6500
27399,19520,19500
27400,994,974
27404,6020,6000
27409,105,85
27415,2820,2800
27423,1820,1800
27431,1520,1500
27432,958,938
27437,965,945
27438,1520,1500
27440,1120,1100
27443,1320,1300
27446,907,887
27450,2420,2400
27454,3220,3200
27456,3120,3100
27458,1920,1900
27464,2420,2400
27466,2020,2000
27478,1220,1200
27479,1620,1600
27480,4820,4800
27482,2120,2100
27483,1120,1100
27489,995,975
27491,3120,3100
27495,1720,1700
27502,853,833
27507,683,663
27510,678,658
27511,1004,984
27512,811,791
27513,881,861
27515,4020,4000
27516,468,448
27530,2020,2000
27537,1120,1100
27540,1220,1200
27541,1420,1400
27543,952,932
27551,1620,1600
27552,17720,17700
27553,1320,1300
27555,1020,1000
27557,1320,1300
27567,1720,1700
27572,654,634
27576,2220,2200
27579,617,597
27582,5720,5700
27584,13320,13300
27590,252,232
27593,1520,1500
27599,752,732
27602,3220,3200
27606,511,491
27608,3520,3500
27612,733,713
27619,626,606
27625,2220,2200
27630,1120,1100
27631,2420,2400
27640,721,701
27641,592,572
27647,1820,1800
27651,996,976
27654,951,931
27662,1120,1100
27663,1320,1300
27665,1320,1300
27667,791,771
27671,1520,1500
27677,1320,1300
27678,2620,2600
27679,1720,1700
27685,10520,10500
27688,741,721
27690,1520,1500
27695,1420,1400
27698,1420,1400
27700,1320,1300
27702,781,761
27703,1720,1700
27704,11720,11700
27714,1420,1400
27715,1320,1300
27718,700,680
27721,945,925
27723,2320,2300
27727,2020,2000
27729,7320,7300
27730,853,833
27731,3620,3600
27735,4520,4500
27737,1220,1200
27741,897,877
27742,740,720
27751,1420,1400
27752,1320,1300
27755,770,750
27757,51520,51500
27758,1920,1900
27760,837,817
27763,1820,1800
27766,1220,1200
27768,795,775
27770,1820,1800
27772,1620,1600
27779,2920,2900
27781,1920,1900
27785,1720,1700
27792,2720,2700
27793,2120,2100
27794,1220,1200
27798,1020,1000
27800,1520,1500
27821,1320,1300
27822,1220,1200
27826,1120,1100
27827,1020,1000
27828,4220,4200
27832,1220,1200
27835,551,531
27837,2520,2500
27839,1320,1300
27844,7820,7800
27845,1620,1600
27846,5920,5900
27849,2520,2500
27850,2020,2000
27853,1620,1600
27857,902,882
27859,1002,982
27865,1220,1200
27872,2120,2100
27877,1220,1200
27878,1120,1100
27879,9520,9500
27880,2520,2500
27886,12620,12600
27893,682,662
27896,909,889
27901,722,702
27902,1820,1800
27906,3220,3200
27907,1420,1400
27909,2120,2100
27910,1016,996
27914,1520,1500
27915,3420,3400
27917,3320,3300
27930,13220,13200
27934,2020,2000
27942,2220,2200
27943,3820,3800
27944,2220,2200
27945,1320,1300
27946,3520,3500
27948,12720,12700
27949,2920,2900
27950,1520,1500
27951,1120,1100
27952,3520,3500
27954,1120,1100
27958,2320,2300
27964,1017,997
27970,1020,1000
27972,3120,3100
27977,1120,1100
27984,685,665
27986,9120,9100
27989,3220,3200
27995,3120,3100
27997,1020,1000
27998,1720,1700
28002,1220,1200
28005,1720,1700
28007,871,851
28010,3920,3900
28015,1120,1100
28018,744,724
28021,7520,7500
28026,1320,1300
28029,578,558
28031,4020,4000
28032,924,904
28036,735,715
28037,3720,3700
28041,1020,1000
28042,1120,1100
28045,1820,1800
28048,652,632
28052,2720,2700
28053,1920,1900
28054,762,742
28056,1220,1200
28058,1820,1800
28065,1003,983
28066,1420,1400
28076,5720,5700
28085,746,726
28087,869,849
28088,1820,1800
28092,2320,2300
28094,1720,1700
28097,1720,1700
28099,1420,1400
28102,1320,1300
28104,2920,2900
28107,742,722
28111,1120,1100
28112,739,719
28115,1620,1600
28122,1520,1500
28124,636,616
28129,1020,1000
28133,1011,991
28136,2420,2400
28141,1220,1200
28151,7720,7700
28154,14420,14400
28156,4920,4900
28162,679,659
28164,207,187
28166,1820,1800
28170,990,970
28175,1920,1900
28179,3120,3100
28180,1720,1700
28183,866,846
28187,923,903
28188,5720,5700
28189,2220,2200
28191,1000,980
28195,804,784
28198,1120,1100
28202,4020,4000
28203,1320,1300
28205,1620,1600
28211,879,859
28212,2120,2100
28219,1020,1000
28220,1006,986
28223,1420,1400
28224,7020,7000
28226,3820,3800
28227,906,886
28230,1220,1200
28233,1020,1000
28234,1120,1100
28239,4620,4600
28248,1020,1000
28249,1220,1200
28253,1220,1200
28264,952,932
28265,1005,985
28274,2520,2500
28279,7220,7200
28286,1320,1300
28287,1220,1200
28291,908,888
28293,1120,1100
28294,1220,1200
28295,3520,3500
28299,1320,1300
28300,2320,2300
28303,1420,1400
28304,1620,1600
28305,3220,3200
28306,845,825
28312,2520,2500
28319,2620,2600
28321,1620,1600
28324,13720,13700
28326,1220,1200
28329,2920,2900
28330,5520,5500
28333,11720,11700
28334,1120,1100
28348,1420,1400
28349,5620,5600
28350,2520,2500
28351,2820,2800
28353,1020,1000
28356,1820,1800
28359,1420,1400
28360,1420,1400
28364,836,816
28366,1220,1200
28367,14820,14800
28370,6820,6800
28372,987,967
28376,4320,4300
28379,2820,2800
28386,1020,1000
28388,1820,1800
28389,3620,3600
28390,8320,8300
28391,550,530
28392,1520,1500
28393,3620,3600
28399,1820,1800
28404,2520,2500
28405,4720,4700
28406,1520,1500
28410,2020,2000
28422,784,764
28428,2020,2000
28431,18920,18900
28433,2120,2100
28436,1620,1600
28441,1520,1500
28442,865,845
28447,1120,1100
28454,647,627
28465,1420,1400
28474,14820,14800
28476,852,832
28478,885,865
28479,2920,2900
28480,2620,2600
28481,915,895
28482,1520,1500
28483,1520,1500
28486,1220,1200
28491,547,527
28492,639,619
28495,1220,1200
28496,916,896
28503,1020,1000
28511,1220,1200
28513,2520,2500
28517,727,707
28522,1120,1100
28525,3220,3200
28527,2920,2900
28538,989,969
28544,629,609
28548,2320,2300
28550,1420,1400
28553,2320,2300
28555,842,822
28563,2720,2700
28568,1220,1200
28570,937,917
28580,607,587
28582,1020,1000
28587,1120,1100
28588,1620,1600
28590,3320,3300
28591,1320,1300
28604,920,900
28607,1620,1600
28611,569,549
28613,1020,1000
28620,966,946
28623,1120,1100
28624,948,928
28627,1620,1600
28634,2120,2100
28640,1920,1900
28643,2120,2100
28650,1320,1300
28651,929,909
28657,569,549
28662,821,801
28665,4120,4100
28666,773,753
28672,1420,1400
28676,2420,2400
28682,3620,3600
28685,726,706
28691,3620,3600
28698,947,927
28702,474,454
28703,1120,1100
28705,2220,2200
28710,956,936
28712,2320,2300
28713,2020,2000
28721,11120,11100
28734,780,760
28735,1520,1500
28738,1220,1200
28743,971,951
28762,1920,1900
28764,3020,3000
28767,48020,48000
28771,2820,2800
28772,2020,2000
28774,1720,1700
28776,2920,2900
28778,1820,1800
28779,6620,6600
28786,2920,2900
28791,915,895
28792,1120,1100
28793,2320,2300
28795,3920,3900
28796,4920,4900
28809,1520,1500
28810,926,906
28814,7820,7800
28816,4620,4600
28821,1220,1200
28828,1220,1200
28829,22820,22800
28834,1120,1100
28835,3120,3100
28837,1320,1300
28838,1220,1200
28839,1420,1400
28842,733,713
28843,893,873
28849,1220,1200
28852,5320,5300
28856,775,755
28859,4120,4100
28862,1120,1100
28863,1520,1500
28864,1320,1300
28869,1720,1700
28871,732,712
28874,13320,13300
28883,567,547
28884,700,680
28887,1320,1300
28888,2620,2600
28889,4320,4300
28896,3120,3100
28901,1820,1800
28905,1920,1900
28906,1520,1500
28910,2020,2000
28912,1720,1700
28913,20220,20200
28920,3620,3600
28924,2120,2100
28926,6920,6900
28927,2420,2400
28929,2020,2000
28937,871,851
28940,1920,1900
28944,8120,8100
28945,1020,1000
28948,577,557
28950,1720,1700
28952,3320,3300
28953,1620,1600
28954,1009,989
28956,984,964
28957,1013,993
28960,950,930
28965,2020,2000
28966,846,826
28970,1220,1200
28973,12220,12200
28975,3920,3900
28978,616,596
28981,9020,9000
28984,520,500
28990,105420,105400
28997,1120,1100
29011,764,744
29014,991,971
29016,468,448
29017,148,128
29020,26720,26700
29021,25920,25900
29026,1820,1800
29029,852,832
29030,1120,1100
29031,1220,1200
29038,2020,2000
29041,1120,1100
29043,1220,1200
29044,729,709
29054,1320,1300
29055,1120,1100
29056,864,844
29057,3120,3100
29063,1120,1100
29064,39320,39300
29069,1220,1200
29071,1720,1700
29077,871,851
29079,997,977
29084,2220,2200
29088,1120,1100
29090,597,577
29099,3820,3800
29100,1620,1600
29101,527,507
29103,2320,2300
29104,1920,1900
29106,14120,14100
29108,31920,31900
29110,936,916
29111,1120,1100
29114,1420,1400
29116,1320,1300
29118,2720,2700
29120,1720,1700
29121,980,960
29122,2020,2000
29123,1420,1400
29131,2020,2000
29138,2120,2100
29139,1520,1500
29140,3820,3800
29144,1320,1300
29147,1420,1400
29159,864,844
29161,965,945
29163,1020,1000
29165,902,882
29167,1320,1300
29171,770,750
29173,1420,1400
29177,890,870
29178,4920,4900
29182,982,962
29183,20020,20000
29187,1007,987
29188,1520,1500
29190,1520,1500
29198,1220,1200
29207,729,709
29209,1120,1100
29213,1920,1900
29217,1820,1800
29218,1420,1400
29219,1820,1800
29221,3220,3200
29228,1720,1700
29229,2020,2000
29244,4320,4300
29274,1720,1700
29278,2020,2000
29281,9820,9800
29282,2020,2000
29283,1820,1800
29285,1720,1700
29290,1820,1800
29292,6520,6500
29297,429,409
29304,2320,2300
29311,905,885
29315,897,877
29318,1020,1000
29320,1520,1500
29321,3720,3700
29337,11320,11300
29338,854,834
29341,1020,1000
29342,2620,2600
29343,1920,1900
29344,747,727
29345,4520,4500
29349,869,849
29351,1920,1900
29352,1020,1000
29356,1120,1100
29357,1220,1200
29366,725,705
29370,1120,1100
29375,941,921
29381,1920,1900
29387,4820,4800
29389,2320,2300
29391,6920,6900
29398,1720,1700
29400,1020,1000
29406,16320,16300
29410,1820,1800
29414,3320,3300
29416,1320,1300
29418,1720,1700
29423,1820,1800
29425,1920,1900
29429,1020,1000
29430,1120,1100
29432,1320,1300
29436,1020,1000
29439,3920,3900
29440,1520,1500
29449,20020,20000
29464,992,972
29466,744,724
29469,1920,1900
29477,2720,2700
29480,1520,1500
29486,585,565
29488,6020,6000
29492,1220,1200
29493,498,478
29496,991,971
29497,1620,1600
29498,4420,4400
29499,1220,1200
29504,1120,1100
29505,2220,2200
29506,2520,2500
29508,3020,3000
29516,2220,2200
29517,1620,1600
29523,5220,5200
29524,53820,53800
29525,2820,2800
29526,1420,1400
29542,5320,5300
29543,1720,1700
29546,1320,1300
29552,926,906
29555,4920,4900
29558,6820,6800
29559,1020,1000
29562,684,664
29566,373,353
29571,40220,40200
29572,728,708
29575,2120,2100
29576,2220,2200
29578,1420,1400
29581,1320,1300
29582,14720,14700
29585,1420,1400
29591,2920,2900
29594,2720,2700
29595,3820,3800
29596,1220,1200
29600,2120,2100
29607,2120,2100
29610,2420,2400
29611,1020,1000
29612,22120,22100
29614,6120,6100
29628,828,808
29638,1320,1300
29640,1220,1200
29641,1720,1700
29649,1620,1600
29654,2320,2300
29658,1620,1600
29659,3520,3500
29661,1720,1700
29678,2320,2300
29685,1420,1400
29686,2320,2300
29691,2420,2400
29692,1120,1100
29697,1720,1700
29698,980,960
29700,3620,3600
29706,3820,3800
29707,1220,1200
29708,1920,1900
29710,2920,2900
29714,2320,2300
29716,1520,1500
29717,1120,1100
29720,1820,1800
29721,2020,2000
29722,1420,1400
29726,1820,1800
29727,1020,1000
29731,1120,1100
29742,7720,7700
29744,1002,982
29746,1220,1200
29747,7220,7200
29748,893,873
29749,1220,1200
29754,1520,1500
29755,1120,1100
29761,5520,5500
29764,7620,7600
29766,1120,1100
29768,5520,5500
29773,791,771
29776,1020,1000
29779,1920,1900
29781,1020,1000
29782,1120,1100
29787,626,606
29793,1000,980
29795,1420,1400
29796,1820,1800
29807,1220,1200
29811,8820,8800
29820,2320,2300
29827,16720,16700
29836,1020,1000
29838,1720,1700
29840,972,952
29846,1620,1600
29857,577,557
29859,1420,1400
29861,1220,1200
29862,1120,1100
29872,879,859
29873,2120,2100
29879,695,675
29888,6520,6500
29891,1220,1200
29894,3520,3500
